field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M,WS10M,year,doy,gdd,gdd_cumulative,month,growing_season
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-08,27.24,33.1,21.6,1.67,24.84,70.62,2.16,2022,220,17.35,6638.385,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-09,27.4,33.0,21.52,1.86,23.88,72.61,2.61,2022,221,17.259999999999998,6655.645,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-10,25.69,29.51,22.79,4.1,20.77,80.72,2.52,2022,222,16.15,6671.795,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-11,25.13,29.53,21.61,4.98,16.14,81.09,2.79,2022,223,15.57,6687.365,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-12,24.24,29.45,19.3,1.77,22.78,69.87,2.63,2022,224,14.375,6701.74,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-13,22.98,29.72,16.49,0.13,27.06,59.8,2.66,2022,225,13.104999999999997,6714.845,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-14,23.55,30.65,17.06,12.15,20.65,64.73,1.92,2022,226,13.854999999999997,6728.7,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-15,23.92,29.43,19.16,9.28,17.38,78.77,1.81,2022,227,14.295000000000002,6742.995,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-16,21.09,25.16,18.0,2.06,7.74,81.99,2.95,2022,228,11.579999999999998,6754.575,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-17,22.43,27.82,17.46,1.14,19.11,74.21,2.07,2022,229,12.64,6767.215,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-18,23.45,28.17,17.66,2.39,20.14,71.92,1.47,2022,230,12.915,6780.13,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-19,23.12,28.01,19.65,2.02,13.15,73.48,2.04,2022,231,13.829999999999998,6793.96,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-20,24.47,30.49,17.71,3.44,18.61,68.79,1.67,2022,232,14.100000000000001,6808.06,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-21,24.5,29.5,21.37,13.52,13.0,83.26,2.13,2022,233,15.435000000000002,6823.495,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-22,24.6,29.54,19.84,2.65,14.46,78.15,2.7,2022,234,14.689999999999998,6838.185,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-23,24.9,30.84,18.2,0.03,20.43,67.99,1.66,2022,235,14.52,6852.705,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-24,26.06,31.24,20.27,0.15,18.6,66.26,1.35,2022,236,15.754999999999999,6868.46,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-25,24.8,28.44,20.68,0.65,11.53,74.01,1.76,2022,237,14.560000000000002,6883.02,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-26,25.26,31.29,18.7,3.41,21.2,73.25,1.33,2022,238,14.994999999999997,6898.015,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-27,26.35,32.65,20.72,0.79,22.77,71.54,1.65,2022,239,16.685,6914.7,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-28,26.63,32.75,20.55,0.58,19.52,69.95,2.19,2022,240,16.65,6931.35,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-29,26.58,32.64,21.56,0.18,21.18,70.73,2.28,2022,241,17.1,6948.45,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-30,25.84,32.67,20.13,10.49,21.51,76.59,2.97,2022,242,16.4,6964.85,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-08-31,24.49,31.51,17.92,0.19,25.06,67.1,2.46,2022,243,14.715000000000003,6979.565,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-01,24.04,31.15,16.48,0.08,24.36,60.77,1.8,2022,244,13.814999999999998,6993.38,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-02,24.64,31.71,17.4,0.01,22.67,60.42,2.17,2022,245,14.555,7007.935,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-03,25.75,32.43,20.13,0.01,19.7,61.96,2.2,2022,246,16.28,7024.215,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-04,24.9,29.62,21.01,10.56,15.66,77.74,2.25,2022,247,15.315000000000001,7039.53,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-05,23.37,26.2,21.41,30.59,6.57,90.28,3.33,2022,248,13.805,7053.335,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-06,25.29,30.71,20.31,8.4,17.98,78.49,1.83,2022,249,15.509999999999998,7068.845,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-07,23.83,28.44,20.16,1.08,20.09,78.29,2.7,2022,250,14.3,7083.145,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-08,22.11,27.54,17.7,1.29,15.3,78.15,2.89,2022,251,12.619999999999997,7095.765,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-09,21.91,27.59,17.11,0.09,18.3,73.78,3.36,2022,252,12.350000000000001,7108.115,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-10,21.21,24.34,17.63,22.97,5.16,91.33,4.34,2022,253,10.985,7119.1,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-11,23.87,28.0,20.63,2.65,14.28,87.99,2.52,2022,254,14.314999999999998,7133.415,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-12,23.62,28.81,18.71,3.11,15.76,83.1,2.79,2022,255,13.759999999999998,7147.175,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-13,20.31,26.55,14.32,0.01,23.31,69.67,2.58,2022,256,10.435000000000002,7157.61,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-14,19.33,25.78,13.52,0.05,22.56,68.83,2.64,2022,257,9.649999999999999,7167.26,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-15,20.2,27.08,13.49,0.0,21.51,70.73,3.07,2022,258,10.285,7177.545,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-16,21.64,28.06,14.99,0.0,18.35,68.04,1.55,2022,259,11.524999999999999,7189.07,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-17,21.57,28.12,15.07,0.0,19.26,68.9,1.97,2022,260,11.594999999999999,7200.665,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-18,22.06,28.35,15.56,0.0,17.43,62.13,0.93,2022,261,11.955000000000002,7212.62,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-19,22.79,28.63,16.53,0.0,20.37,64.35,1.67,2022,262,12.579999999999998,7225.2,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-20,24.56,31.47,17.77,0.06,20.59,67.32,1.97,2022,263,14.619999999999997,7239.82,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-21,24.19,32.23,17.26,0.0,21.59,61.46,2.13,2022,264,14.744999999999997,7254.565,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-22,23.2,32.97,15.21,0.14,17.05,60.62,4.75,2022,265,14.09,7268.655,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-23,16.76,24.45,9.91,0.0,22.94,51.08,3.25,2022,266,7.18,7275.835,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-24,17.18,24.55,10.73,0.1,14.85,57.51,2.62,2022,267,7.640000000000001,7283.475,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-25,19.64,28.31,11.65,3.47,11.59,75.67,3.33,2022,268,9.98,7293.455,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-26,18.55,26.77,12.23,0.27,21.13,66.77,3.55,2022,269,9.5,7302.955,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-27,15.63,24.01,8.96,0.0,21.81,51.9,3.43,2022,270,6.484999999999999,7309.44,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-28,13.71,21.31,6.64,0.0,17.37,54.04,3.61,2022,271,3.9749999999999996,7313.415,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-29,14.49,20.47,9.06,0.02,14.82,62.99,6.58,2022,272,4.765000000000001,7318.18,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2022-09-30,13.25,16.14,11.51,48.98,3.08,79.25,10.97,2022,273,3.8249999999999993,7322.005,9,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-01,11.53,17.29,5.34,0.1,24.16,69.19,5.96,2023,121,1.3149999999999995,7816.385,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-02,12.3,18.85,6.84,0.01,25.3,65.72,5.5,2023,122,2.8450000000000006,7819.2300000000005,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-03,10.73,16.4,5.56,0.04,25.58,68.8,5.13,2023,123,0.9799999999999986,7820.21,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-04,12.72,20.19,3.66,0.0,28.75,67.81,2.49,2023,124,1.9250000000000007,7822.135,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-05,14.43,21.28,6.55,0.0,25.18,73.53,2.56,2023,125,3.915000000000001,7826.05,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-06,17.3,23.82,9.59,0.0,25.42,75.93,2.44,2023,126,6.704999999999998,7832.755,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-07,18.87,24.58,11.4,1.52,21.6,84.91,4.06,2023,127,7.989999999999998,7840.745,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-08,20.76,26.3,15.59,0.43,19.51,82.47,2.85,2023,128,10.945,7851.69,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-09,21.29,27.34,16.47,0.28,22.5,81.4,3.75,2023,129,11.905000000000001,7863.595,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-10,17.93,23.56,12.47,0.31,28.77,76.62,2.79,2023,130,8.015,7871.61,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-11,18.73,25.21,12.01,0.0,25.72,75.42,2.64,2023,131,8.61,7880.22,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-12,20.53,26.26,14.68,0.85,21.72,82.26,2.88,2023,132,10.469999999999999,7890.69,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-13,22.48,27.37,17.64,2.07,18.77,84.32,2.66,2023,133,12.505000000000003,7903.195,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-14,20.6,24.29,17.43,0.5,14.73,83.19,3.06,2023,134,10.86,7914.055,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-15,19.62,23.65,15.52,1.87,19.36,76.07,2.26,2023,135,9.585,7923.64,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-16,21.48,27.0,15.99,10.28,22.98,86.38,4.64,2023,136,11.495000000000001,7935.135,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-17,20.37,24.94,15.53,0.52,24.74,72.3,2.73,2023,137,10.235,7945.37,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-18,17.06,20.06,13.82,0.07,14.62,78.43,4.19,2023,138,6.939999999999998,7952.31,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-19,17.15,22.37,11.89,0.32,13.73,83.35,3.38,2023,139,7.130000000000003,7959.44,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-20,19.63,24.83,14.8,0.56,12.65,83.94,1.93,2023,140,9.814999999999998,7969.255,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-21,18.51,24.27,12.92,0.01,24.98,71.11,3.34,2023,141,8.594999999999999,7977.85,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-22,18.19,24.11,11.29,0.0,24.09,70.61,3.17,2023,142,7.699999999999999,7985.55,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-23,17.4,22.46,13.35,0.0,21.69,72.13,4.12,2023,143,7.905000000000001,7993.455,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-24,17.41,23.65,11.63,0.0,27.09,64.4,3.19,2023,144,7.640000000000001,8001.095,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-25,17.81,23.88,11.91,0.27,22.77,71.01,4.17,2023,145,7.895,8008.99,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-26,15.62,20.5,11.48,0.01,20.23,68.22,4.82,2023,146,5.99,8014.9800000000005,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-27,13.51,16.54,11.0,11.2,9.92,71.38,5.92,2023,147,3.7699999999999996,8018.75,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-28,15.03,19.58,11.36,29.23,7.95,86.65,5.73,2023,148,5.469999999999999,8024.22,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-29,18.11,23.59,13.58,12.1,11.14,88.16,2.7,2023,149,8.585,8032.805,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-30,19.18,23.65,14.78,3.21,16.95,86.88,3.86,2023,150,9.215,8042.02,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-05-31,19.28,24.33,14.57,0.52,16.89,82.68,2.86,2023,151,9.45,8051.47,5,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-01,19.88,25.61,13.94,0.01,25.78,75.61,3.04,2023,152,9.774999999999999,8061.245,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-02,21.15,26.68,15.89,0.0,28.92,67.63,3.59,2023,153,11.285,8072.53,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-03,22.34,29.57,14.48,6.52,28.19,67.23,3.28,2023,154,12.024999999999999,8084.555,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-04,18.98,23.03,15.4,2.62,11.65,83.48,3.09,2023,155,9.215,8093.77,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-05,20.42,26.22,14.76,0.1,14.64,78.44,1.21,2023,156,10.489999999999998,8104.26,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-06,20.6,27.15,14.59,0.01,25.35,69.68,2.45,2023,157,10.869999999999997,8115.13,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-07,17.3,21.17,13.92,3.87,12.25,82.2,2.89,2023,158,7.545000000000002,8122.675,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-08,17.56,23.9,12.03,0.03,27.27,66.22,3.66,2023,159,7.965,8130.64,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-09,18.63,25.25,9.83,0.01,28.81,55.57,2.27,2023,160,7.539999999999999,8138.18,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-10,20.77,27.8,12.95,0.0,27.7,61.4,2.81,2023,161,10.375,8148.555,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-11,20.34,26.15,14.17,9.45,16.77,80.29,3.36,2023,162,10.16,8158.715,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-12,21.69,27.51,15.39,2.15,20.91,77.52,4.44,2023,163,11.450000000000003,8170.165,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-13,19.64,26.04,13.46,0.01,25.68,66.18,2.89,2023,164,9.75,8179.915,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-14,20.06,26.92,12.05,0.1,25.16,66.76,4.27,2023,165,9.485,8189.4,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-15,22.22,29.23,14.12,1.84,23.8,70.37,2.77,2023,166,11.675,8201.075,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-16,23.45,30.79,16.67,0.57,24.83,66.95,3.65,2023,167,13.73,8214.805,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-17,21.44,28.89,13.84,0.01,28.6,62.99,2.49,2023,168,11.365000000000002,8226.17,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-18,22.98,30.02,14.06,0.0,25.41,61.59,2.16,2023,169,12.04,8238.210000000001,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-19,22.45,26.36,18.21,53.25,10.47,87.1,3.11,2023,170,12.285,8250.495,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-20,21.27,23.17,19.78,22.9,8.43,92.74,5.98,2023,171,11.475000000000001,8261.97,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-21,19.06,21.26,15.8,11.78,5.94,88.38,6.54,2023,172,8.530000000000001,8270.5,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-22,19.02,24.29,15.27,10.93,8.32,92.8,3.25,2023,173,9.780000000000001,8280.28,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-23,21.63,26.83,16.5,5.86,19.34,86.02,2.0,2023,174,11.665,8291.945,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-24,23.05,27.74,17.31,1.44,21.11,80.25,1.88,2023,175,12.524999999999999,8304.47,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-25,23.88,29.33,18.18,0.4,26.84,78.47,2.58,2023,176,13.754999999999999,8318.225,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-26,23.96,28.98,18.87,6.04,27.03,85.35,3.72,2023,177,13.925,8332.15,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-27,23.56,28.54,18.77,1.21,25.56,77.81,3.15,2023,178,13.655000000000001,8345.805,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-28,23.55,29.08,17.31,0.0,26.7,71.58,1.91,2023,179,13.195,8359.0,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-29,23.38,29.08,17.06,0.0,24.35,72.81,2.13,2023,180,13.07,8372.07,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-06-30,24.95,29.95,19.88,0.31,18.45,78.1,1.77,2023,181,14.915,8386.985,6,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-01,25.95,30.63,21.63,3.19,23.69,79.08,1.33,2023,182,16.13,8403.115,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-02,27.01,33.19,21.0,0.78,25.03,72.86,2.67,2023,183,17.095,8420.21,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-03,26.76,32.12,22.49,0.72,19.11,78.62,2.82,2023,184,17.305,8437.515,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-04,26.76,31.55,21.32,0.11,25.03,73.24,2.18,2023,185,16.435000000000002,8453.95,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-05,26.43,31.45,21.74,8.46,18.93,71.75,1.48,2023,186,16.595,8470.545,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-06,26.26,31.71,21.24,0.9,25.13,73.05,1.73,2023,187,16.475,8487.02,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-07,26.68,31.37,21.73,2.07,24.26,73.97,1.77,2023,188,16.55,8503.57,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-08,25.94,31.41,20.57,3.69,21.29,74.13,2.02,2023,189,15.990000000000002,8519.56,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-09,24.45,27.54,21.83,3.89,19.8,80.57,2.17,2023,190,14.684999999999999,8534.245,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-10,24.32,29.23,20.12,12.09,20.41,69.95,1.65,2023,191,14.675,8548.92,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-11,24.77,30.58,16.77,0.03,27.85,60.89,1.7,2023,192,13.674999999999997,8562.595,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-12,26.4,32.1,20.37,0.04,28.16,61.22,1.99,2023,193,16.235,8578.83,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-13,25.99,31.72,18.57,2.15,24.8,68.4,2.72,2023,194,15.145,8593.975,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-14,26.48,30.67,22.29,6.63,22.26,78.84,1.79,2023,195,16.48,8610.455,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-15,26.47,31.1,21.99,22.82,18.04,81.88,2.4,2023,196,16.545,8627.0,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-16,26.44,31.16,22.23,4.06,25.6,77.46,2.95,2023,197,16.695,8643.695,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-17,25.22,30.26,19.54,0.0,19.14,66.24,1.8,2023,198,14.899999999999999,8658.595,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-18,25.75,30.99,19.6,1.11,23.83,70.63,2.16,2023,199,15.295000000000002,8673.89,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-19,26.48,31.85,20.67,0.65,18.62,75.42,1.93,2023,200,16.26,8690.15,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-20,26.5,31.19,21.95,0.4,17.49,76.07,2.22,2023,201,16.57,8706.72,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-21,27.13,33.17,21.69,0.18,25.8,69.82,3.59,2023,202,17.43,8724.15,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-22,25.03,30.1,19.76,0.36,16.75,65.04,1.81,2023,203,14.93,8739.08,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-23,25.03,29.62,19.89,7.49,19.66,72.26,1.51,2023,204,14.755000000000003,8753.835000000001,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-24,25.55,31.62,19.71,3.65,23.51,69.05,1.86,2023,205,15.665,8769.5,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-25,26.69,32.75,19.62,0.59,26.01,62.12,2.32,2023,206,16.185000000000002,8785.685,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-26,27.83,34.42,20.82,0.06,26.39,62.96,2.02,2023,207,17.62,8803.305,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-27,28.8,35.86,21.62,0.16,26.51,63.16,2.71,2023,208,18.740000000000002,8822.045,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-28,28.81,35.56,23.31,1.0,24.92,64.21,2.67,2023,209,19.435000000000002,8841.48,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-29,26.66,32.5,23.38,8.76,18.2,78.86,3.39,2023,210,17.939999999999998,8859.42,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-30,26.13,30.9,21.65,5.38,16.47,77.63,2.11,2023,211,16.275,8875.695,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-07-31,26.84,33.12,20.49,0.5,25.69,64.72,1.38,2023,212,16.805,8892.5,7,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-01,24.34,30.29,18.37,0.22,24.15,62.46,3.38,2023,213,14.329999999999998,8906.83,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-02,23.63,29.86,16.56,1.32,21.16,63.84,2.13,2023,214,13.21,8920.04,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-03,21.13,22.81,20.03,26.12,7.48,91.08,4.8,2023,215,11.420000000000002,8931.460000000001,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-04,25.31,30.94,19.61,0.74,17.8,73.88,1.84,2023,216,15.274999999999999,8946.735,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-05,26.61,33.13,19.5,0.01,25.62,64.05,1.64,2023,217,16.315,8963.05,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-06,26.31,31.75,21.03,12.38,18.8,75.74,3.02,2023,218,16.39,8979.44,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-07,26.49,32.96,21.72,10.77,17.1,80.45,3.69,2023,219,17.34,8996.78,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-08,25.28,30.46,20.97,0.73,22.34,76.21,3.44,2023,220,15.715,9012.495,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-09,25.19,31.06,19.02,0.05,24.01,69.12,2.29,2023,221,15.04,9027.535,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-10,25.08,30.36,21.52,12.52,15.48,78.13,3.78,2023,222,15.939999999999998,9043.475,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-11,24.4,29.07,18.47,0.17,17.78,75.81,1.84,2023,223,13.77,9057.245,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-12,26.48,33.16,19.34,0.49,23.46,73.13,2.34,2023,224,16.25,9073.495,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-13,27.67,34.43,21.1,0.13,26.05,72.0,2.03,2023,225,17.765,9091.26,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-14,28.77,35.43,22.61,3.44,21.81,67.78,3.12,2023,226,19.02,9110.28,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-15,26.1,30.17,20.83,2.87,19.85,75.84,3.78,2023,227,15.5,9125.78,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-16,24.78,31.1,17.88,0.1,25.45,63.01,2.15,2023,228,14.490000000000002,9140.27,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-17,25.64,32.08,19.83,0.0,21.72,64.12,2.84,2023,229,15.954999999999998,9156.225,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-18,25.01,32.28,18.59,0.0,23.86,63.17,2.87,2023,230,15.435000000000002,9171.66,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-19,23.61,30.43,15.79,0.0,25.75,54.19,2.04,2023,231,13.11,9184.77,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-20,26.23,33.32,18.23,0.0,25.05,53.2,1.44,2023,232,15.774999999999999,9200.545,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-21,28.06,35.11,20.4,0.07,21.3,56.71,1.25,2023,233,17.755,9218.3,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-22,28.05,35.69,21.91,0.0,20.39,57.02,2.7,2023,234,18.799999999999997,9237.1,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-23,24.81,31.58,18.49,0.0,24.49,52.72,2.8,2023,235,15.034999999999997,9252.135,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-24,26.91,36.49,19.72,9.05,22.98,64.76,2.29,2023,236,18.105,9270.24,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-25,28.33,35.51,21.65,0.88,19.13,69.95,1.49,2023,237,18.58,9288.82,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-26,28.94,35.16,23.17,6.03,21.38,69.34,1.49,2023,238,19.165,9307.985,8,True
osm-1305439648,35.83642787252288,-80.47926939275054,2023-08-27,26.94,32.98,21.92,12.62,21.69,76.49,1.91,2023,239,17.45,9325.435,8,True
